designer,page_url,year,temporada,city,tipo,url
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8d13/0c8e/9f2e/f29b/d814/d024/25c0/8536/cf2d/5eca/5eca.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/d290/fec7/9d1a/a333/2ee9/cddc/9ca3/e95e/97c4/a6de/a6de.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8a9d/2eb3/dff6/ca6b/bead/4a98/ba9f/f720/5efd/c4ac/c4ac.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/987a/70dd/e21b/d941/1ee9/d309/faa4/c280/734b/861f/861f.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/823c/ebf4/be05/8178/8a43/ef07/2690/e1e3/4f18/cc8f/cc8f.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/4d23/5500/8dd9/6382/8653/1bc1/486f/a82c/2b8d/b05f/b05f.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/1d83/8f61/1440/90ae/1e6d/4bf9/19bc/ef3a/846b/c9d2/c9d2.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/0486/3c0a/c338/4416/2005/797b/158a/71d5/2771/4078/4078.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/c0fc/2cd3/f80e/80d6/f9d5/c957/62c3/d46b/295c/26e9/26e9.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/0d61/9dc7/e8c9/d2c2/2c6c/801b/c198/d437/54d5/b65a/b65a.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/0900/e2f5/01d1/6f8d/23bf/82d8/366d/36b1/19c0/5e6f/5e6f.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/add3/9189/f871/3aba/8a57/14ee/c0f1/4aa0/2e5a/82e3/82e3.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/5539/0443/4297/7223/4155/168a/f67b/1a3c/35e0/29ae/29ae.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/79a7/c211/a5ae/ba55/db94/d3bd/cec8/c499/3f77/c5c0/c5c0.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/7e94/013d/95e5/4dbc/0d1d/f88f/4326/6f46/a0c6/a727/a727.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/d998/e0de/7cc1/0c64/04e6/821d/bb82/a685/3c29/7d05/7d05.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/94d6/2630/e25f/0f7e/4698/b87c/d285/42f3/7a2d/ae5c/ae5c.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/897d/c9d1/f946/3e53/bd57/58bb/cb4f/91bc/fd95/dad8/dad8.jpg"
Luisa Beccaria,"https://es.fashionnetwork.com/galeries/photos/Luisa-Beccaria,54006.html",2024,Otoño - invierno,milán,womenswear desfiles,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/da46/4ba9/670b/eb36/d0c8/3838/7b95/27ea/acde/8b35/8b35.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/0dc4/81a0/48ca/c854/5f82/4028/4d28/b741/166f/3000/3000.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/5188/7d56/c67a/a03f/8eeb/db19/0bf5/b10f/9a89/ba35/ba35.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/579f/4b45/dd2c/cbdc/a7c0/c00b/efe6/46f4/dde4/9f7b/9f7b.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/4c48/6018/7626/fe9f/68c9/b99a/f96e/78a8/1f0f/4003/4003.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b761/61ca/1638/1d59/36df/7739/f553/7a84/68a9/29e8/29e8.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/d3e0/6d43/a3ec/02d9/c9b9/5e32/d1f8/a3ff/3aba/1dff/1dff.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/9dd0/6b49/1a62/f739/8d87/d31e/0a7e/6b49/0dd7/210e/210e.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/04a8/6827/0636/410e/28c1/a626/9f50/f619/9a66/bb96/bb96.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/bc43/d8ad/4793/fd52/b50b/5c86/bc4a/1758/40c4/8d94/8d94.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/3694/af34/9f36/9462/f944/c846/ac88/a6f8/9e30/61f6/61f6.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/6c7d/1492/6d08/aa83/452b/462a/6110/71a3/84f9/8012/8012.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/285c/fa0b/0006/264e/ead3/e181/a053/37cd/0a9e/46f3/46f3.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/179e/7f85/9d37/a358/e08c/3b64/b4da/3f56/4b34/9f28/9f28.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/adaf/2be6/a43e/4efd/5b23/82de/635f/986f/c1a8/5682/5682.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/e6f6/38cc/3cb0/d3df/abe1/cc6e/86a4/13cf/33a9/0fcb/0fcb.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/638f/9dcd/efe2/7630/95f1/8ca9/c8b2/ca6e/0cbe/1cef/1cef.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2b3f/9013/20f6/92e4/78af/98bd/e9af/a80b/14d4/4fd2/4fd2.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/f3c3/bb4e/3d15/4d64/c8c0/fa92/3955/ae5a/5066/06e7/06e7.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/f30f/a2c6/5819/b60d/1c71/573a/caa1/8c88/5c4c/a677/a677.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/c12b/b6ae/51c7/09bd/bf1e/505e/0ddd/3e08/7d35/705b/705b.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/5d2b/dd7b/2483/904e/d49a/717c/1ee2/64e9/3916/ffb0/ffb0.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/230d/63b3/863f/04b6/36aa/b011/a561/6ad1/7d96/321d/321d.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/fc72/278f/c37d/85b0/3fa7/68c1/cd28/7060/9726/662f/662f.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/093a/5bc5/9a6b/c78b/df3c/b4e6/2a6d/8c49/f072/6832/6832.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8098/7289/8600/ef65/25d5/322d/9b55/7546/0076/ba0e/ba0e.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/1696/bb64/5452/afae/0a95/d2c9/85ab/a9a3/681d/257d/257d.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/ccb5/8c85/3085/6c5b/b258/5131/77c1/d572/31f7/392b/392b.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/5e8b/6665/5e59/b85d/d8a6/619b/ffee/0931/f71e/4ec6/4ec6.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/66b1/548e/27ee/52a7/f3c4/2b2c/e744/e822/9cd7/8a1c/8a1c.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/8909/b9fe/da54/58b6/9484/569d/61f2/d82b/ecf3/e08a/e08a.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/ab9a/b33b/6215/795a/9450/c74c/dd82/4df3/8712/d4da/d4da.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/a580/7aa5/5bd6/d935/f4b9/e897/3cf1/7d30/125f/c7f1/c7f1.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/855a/45d0/284f/9cf3/6e56/4bb0/448b/e0b0/c5cc/a6ee/a6ee.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/a8f3/07f9/54a3/531b/cd8e/8277/4827/5ba2/5d44/379a/379a.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/bbcd/9bd3/b344/ac83/5f2c/8e5a/f5eb/b75a/d034/1f0d/1f0d.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/5142/74f2/eda2/ea0d/43ba/329c/b9d9/0c24/80ee/de7b/de7b.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/d8f4/bedc/9edc/eea5/59c3/56f5/9203/51c9/a5b8/4a77/4a77.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/1a9d/89db/19ba/1667/30b2/340d/d1c9/c728/725e/eee9/eee9.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/46bd/fedc/3859/b44a/4a37/bf52/5ce6/9516/d918/4e2d/4e2d.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/3dd9/1635/afd9/996b/ec29/6307/993e/c39c/4b48/8959/8959.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/a7b9/7770/939a/6566/dc21/dc38/3950/2b91/85d7/0ce1/0ce1.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/f145/d653/2d01/a105/30df/c32a/4016/85a9/e9a7/d7a9/d7a9.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/889e/4aa2/8365/98cb/857a/3a88/2b00/ba21/232f/7fa1/7fa1.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/49fd/59a8/9077/9cd3/e4a7/a4e9/025b/73de/ff68/aee3/aee3.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2be4/3485/8289/4104/0913/ee95/c16e/f730/6636/fa38/fa38.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/1e1e/e6de/b396/be3b/e92a/5061/f8ac/774d/29b4/7393/7393.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/22d5/d9ea/2a49/eee3/10bb/9d82/08d7/7ba3/66a7/4761/4761.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/e78f/45c5/8324/a35b/298c/899e/1b54/571c/4d57/f2de/f2de.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/4aae/0273/802f/a3b5/fd9c/ce44/3908/9b07/9f02/5b7b/5b7b.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/a946/8e73/e7c0/927c/216b/6fed/aad2/3b4f/e329/d61d/d61d.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b2be/4801/7541/f2a9/5fca/b3b1/a3f9/4943/8363/df33/df33.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/f066/b48e/7a1f/a1a8/91e6/b0e3/6ff3/2b50/fa52/3b86/3b86.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2be8/1a81/d8bb/0e7a/35be/f098/7659/32ff/ae6c/941c/941c.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/be5a/8947/1326/3fe3/0e2c/22eb/2c7b/cef8/7de5/a6e8/a6e8.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/89c2/3774/c946/a7b3/fede/41b6/0867/32dc/169d/8b7c/8b7c.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/2fbc/a662/0b01/c7c9/a6f0/0036/90ad/80ba/680f/17dc/17dc.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/dcf8/3dbc/63a8/a1ac/dbea/5a6f/dfd5/ac8e/bc32/3406/3406.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/bff5/1e74/63ab/3ad2/16b3/a06e/2f72/832e/b6ab/084c/084c.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/1559/90e7/d4a5/5449/92e9/9cef/dade/d8d6/3a2f/bbbe/bbbe.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/03d0/6732/c3cf/f72b/d749/780e/e770/f5b8/191e/a360/a360.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/db67/7081/09d8/5a21/3d39/6d29/5cc1/0ae9/63a0/9aa4/9aa4.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/964c/9777/dccd/09d4/6872/83b1/f15a/b346/2105/ecf4/ecf4.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/131a/d998/4cae/f2a9/ae55/3dcb/62bf/6b1a/bd4b/2522/2522.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b871/2532/458d/ebac/e297/2c5b/4185/9de7/5c0f/3799/3799.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/be9b/d630/e432/0453/5376/747b/bbff/8db7/f029/46f8/46f8.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/103c/59d9/1610/b004/0e12/73c0/ad9f/04e5/aef7/fe1d/fe1d.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/75cf/53f1/0c89/82a9/dd67/11e5/1836/72e8/cccb/b683/b683.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/b298/890e/b279/90ca/661f/3b3b/828c/d8be/2545/af4f/af4f.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/e805/f82b/e5d3/7971/69ba/84a9/bb1f/fd39/0e69/b8f2/b8f2.jpg"
Jil Sander,"https://es.fashionnetwork.com/galeries/photos/Jil-Sander,53950.html",2024,Otoño - invierno,milán,womenswear backstage,"https://media.fashionnetwork.com/cdn-cgi/image/fit=cover,width=320,height=480/m/1c75/f3ca/b330/e167/e2e3/76e1/6577/8da2/4b2e/c125/c125.jpg"
